Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://youtu.be/LgIGSBGDs7A,"777,085",Advisor Ashwin - Jump Cuts,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,00:10:06,606.00,12/17/2021,58000,Tamil,No,Yes,0,1011,9/20/2022,2160,113,17,No,0,Thinesh
https://youtu.be/LHxx-NYZE9Q,"74,932",Tamil | LMES |,https://www.youtube.com/c/premanand20081/featured,Let's Make Education Simple,Male,1610000,162615735,00:05:19,319.00,9/15/2022,2000,Tamil,No,Yes,1,65,9/22/2022,1080,550,33,No,4,Jaimo
https://youtu.be/LrjSi5KdIu8,"450,390",My Mamiyar In Vijay Tv| Ram With Jaanu,https://www.youtube.com/c/RamWithJaanu/featured,Ram With Jaanu,Male,1850000,479413407,00:15:30,930.00,9/13/2022,16000,Tamil,No,Yes,1,260,9/20/2022,1080,438,32,No,11,Jaimo
https://youtu.be/lR-yIr8dfrg,"14,515",Powerful Trading Tactic To Recoup Some Of Your Losses,https://www.youtube.com/c/OliverVelezTrading/featured,Oliver Velez,Male,254000,22451639,00:15:12,912.00,3/28/2022,664,English,Yes,Yes,0,47,9/10/2022,720,1686,64,No,3,Thinesh
https://youtu.be/lt_40Uv1uZo,"89,776",The Thrilling Climb of KALAVANTIN DURG | Kalavantin Durg Trek,https://www.youtube.com/channel/UC2N5r2FvEOiDPKvaLW9rivw/featured,Aniruddha Patil,Male,67800,8043618,00:21:57,"1,317.00",9/6/2022,1700,Hindi,No,Yes,1,237,9/23/2022,1440,148,9,No,0,Jaimo
https://youtu.be/lvHP01DQlfg,"15,871,388",Perfect OK Malayalam Dialogue With Beats Ashwin Bhaskar,https://www.youtube.com/user/aswinpanchena,Ashwin Bhaskar,Male,1450000,122411190,00:01:59,119.00,4/21/2021,692000,Malayalam,Yes,Yes,0,28415,9/28/2021,2160,255,6,No,0,Sanjay Lakshmanan
https://youtu.be/LYs4b3fTX7Y,"1,852,714",Why is OLA's BUSINESS MODEL Failing MISERABLY in India? : Business case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:21,801.00,26/06/2022,46874,English,Yes,Yes,5,2700,9/12/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/m3_-1Mzq8Ls,"1,094,625",Learn Modeling Tips & Poses G&G - Best Modeling Acting Academy in Delhi NCR Modeling Kaise Kare,https://www.youtube.com/c/ThePraveenbhat,Praveen Bhat,Male,310000,34318287,00:10:57,657.00,3/9/2019,16000,Hindi,No,Yes,2,758,9/28/2021,1080,979,14,No,0,Sanjay Lakshmanan
https://youtu.be/MFbePoexzmg,"10,456,857",Finally got the M416 GLACIER after 2 Years of Struggle with Classic Crates | sc0ut,https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545130461,00:10:00,600.00,19/08/2020,803068,Hindi,No,Yes,3,16000,9/23/2022,1080,862,5,Yes,1,Shashank
https://youtu.be/mkYBJwX_dMs,"15,853",Getting started with Pandas for Data Analysis work - A real world example,https://www.youtube.com/c/ExcelTutorials/featured,Chandoo,Male,293000,21361951,00:18:17,"1,097.00",9/13/2022,375,English,No,Yes,1,47,9/21/2022,1080,382,47,No,2,Jaimo
https://youtu.be/mongXLCje2I,"458,540",This Beast SUV should replace Endeavour.,https://www.youtube.com/c/motoroctane,MotorOctane,N/A,2800000,680990231,00:09:21,561.00,9/14/2022,4400,Hindi,No,No,0,286,9/21/2022,1080,2263,54,No,21,Jaimo
https://youtu.be/MRkCJmN5LFM,"941,724","FilterCopy | Awkward Moments In The Office Ft. Anant, Mithil, Nitya & Karthik Krishnan",https://www.youtube.com/c/FilterCopy,FilterCopy,N/A,9730000,3688558575,00:04:13,253.00,9/17/2022,23000,Hindi,Yes,Yes,0,162,9/25/2022,1080,796,37,No,3,Harshit Prajapat
https://youtu.be/Msg1Zk4G1F0,"7,471,711",Bollywood Movies Destroyed Logic & Gravity,https://www.youtube.com/c/TriggeredInsaan,Nischay Malhan,Male,16900000,2716883789,00:12:37,757.00,9/17/2022,648000,Hindi,Yes,Yes,1,20549,9/25/2022,1080,268,12,No,0,Harshit Prajapat
https://youtu.be/MSPTx9jKr3A,"5,736,588",Byju's SCAM ?? | How Byju's is Killing The Youth ? | Business Case Study,https://www.youtube.com/c/AdityaSaini1505/featured,Aditya Saini,Male,578000,62982011,00:13:26,806.00,12/1/2021,151000,Hindi,No,Yes,11,9006,9/23/2022,1080,163,4,No,3,Aakash Dodia
https://youtu.be/-mVurg6MPlA,"1,152,425",Sniping with NASA Wifi be like,https://www.youtube.com/c/ICECODM,ICE,N/A,651000,210691380,00:01:41,101.00,8/22/2021,40000,English,Yes,No,3,1775,9/25/2022,1080,296,1,No,0,Harshit Prajapat
https://youtu.be/mX3ZWEG9lyw,"6,052,258",Hiroshima and Nagasaki | Why USA destroyed Japan? | WW2 | Dhruv Rathee,https://www.youtube.com/c/dhruvrathee,Dhruv Rathee,Male,8690000,1102259610,00:31:38,"1,898.00",9/1/2022,261000,Hindi,Yes,Yes,0,12612,9/25/2022,1080,487,23,No,1,Harshit Prajapat
https://youtu.be/myHAv5veJUw,"58,612,689",Types Of People During Diwali | Ashish Chanchlani,https://www.youtube.com/c/ashishchanchlanivines,Ashish Chanchlani,Male,28700000,4104120507,00:06:14,374.00,10/18/2017,1700000,Hindi,Yes,Yes,0,30431,9/25/2022,1080,147,18,No,0,Harshit Prajapat
https://youtu.be/n07bF8TiDqg,"1,753,744",99% of Players Can't Do This..,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,NA,5700000,1267778130,00:08:10,490.00,7/29/2022,15000,English,No,Yes,0,330,9/17/2022,1080,261,3,No,0,Thinesh
https://youtu.be/n0QxPIGDKn4,"10,361,574",Babu & Mothalali Phone call Akathu Keri Mothalali Karikku,https://www.youtube.com/c/Karikku_Fresh,Karikku Fresh,N/A,8460000,1314522853,00:05:43,343.00,3/27/2020,620000,Malayalam,Yes,Yes,3,13000,10/9/2022,1080,116,7,No,0,Sanjay Lakshmanan
https://youtu.be/n5x7GLl-mMo,"41,888,592",How One Man In Egypt Is Keeping This 200-Year-Old Tile Tradition Alive | Still Standing,https://www.youtube.com/user/businessinsider,Business Insider,Company,6870000,3139694002,00:06:22,382.00,16/07/2021,398000,English,Yes,Yes,3,15000,9/21/2022,1080,5322,78,Yes,14,Shashank
https://youtu.be/nAULsoAQn2g,"15,049,652",Fluffy Loves India | Gabriel Iglesias,https://www.youtube.com/c/fluffyguy,Gabriel Iglesias,Male,5620000,1057771037,00:26:50,"1,610.00",1/7/2021,298000,English,Yes,Yes,1,6879,9/25/2022,1080,463,22,No,0,Harshit Prajapat
https://youtu.be/nEBVXO8xnFs,"1,156,860",How DUBAI's Secret STRATEGY made it SUPER RICH & SUPER POWERFUL? : Dubai Growth case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,12:16:38,"44,198.00",07/05/2022,31633,English,Yes,Yes,5,2200,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/njKP3FqW3Sk,"1,159,223",MIT 6.S191 (2020): Introduction to Deep Learning,https://www.youtube.com/user/Zan560,Alexander,Male,143000,6725088,00:52:51,"3,171.00",08/02/2020,22000,English,Yes,Yes,1,513,8/22/2022,1080,63,2,No,1,Shashank
https://youtu.be/nNp21zTeCDc,"4,947,683",The Future of Solid State Wind Energy - No More Blades,https://www.youtube.com/c/UndecidedMF,Matt Ferrell,Male,1040000,105621255,00:12:30,750.00,5/18/2021,134000,English,Yes,Yes,0,8449,9/25/2022,2160,231,34,No,2,Harshit Prajapat
https://youtu.be/nRDysNZdMvU,"182,692,329",Babies Laughing At Pets | The Dodo,https://www.youtube.com/user/TheDodoSite,The Dodo,Male,12040000,8126806761,00:00:35,35.00,12/23/2015,369000,English,No,Yes,0,5372,9/23/2022,1080,7000,190,No,7,Aakash Dodia
https://youtu.be/ntgRflxp-5c,"2,219,740",ONAM SADHYA 100 Verieties Of SEA FOOD Sadhya Tasting 100 Fish Items In Our Village,https://www.youtube.com/c/VillageFoodChannelOfficial,Firoz Chuttipara,Male,6650000,920780064,00:16:52,"1,012.00",8/30/2020,105000,Malayalam,No,Yes,0,2893,1/25/2022,1080,331,9,No,5,Sanjay Lakshmanan
https://youtu.be/nXDuQ969I1g,"478,231",Best Smartphone for You - Live Suggestion (Amazon & Flipkart Sale),https://www.youtube.com/c/GyanTherapy,Rakesh,Male,131000,"374,454,044",01:42:12,"6,132.00",9/21/2022,25000,Hindi,No,Yes,2,"1,203",9/23/2022,1080,915,8,Yes,4,Adarsh
https://youtu.be/O2gVL2Ddwb4,"116,324,675",DIY MINIATURE HOUSE FROM LITTLE BRICKS || 5-MINI-te Decor Crafts!,(16) 5-Minute DECOR - YouTube,5-Minutes Décor,Male,8790000,"2,504,718,854 ",00:15:08,908.00,3/31/2020,680000,English,Yes,Yes,0,13849,9/23/2022,1080,3300,9,No,0,Aakash Dodia
https://youtu.be/o9zCgPtsups,"79,402,392",How To Train For Mass | Arnold Schwarzenegger's Blueprint Training Program,https://www.youtube.com/c/bodybuildingcom/featured,The Body builder,Male,5670000,875317110,00:17:12,"1,032.00",10/31/2015,921000,English,Yes,Yes,0,275141,9/23/2022,1080,420000,40,No,0,Aakash Dodia
https://youtu.be/OhJWg-0qdI0,"45,714,569",UPSC Topper Mock Interview Srushti Jayant Deshmukh (Rank 5 CSE 2018),https://www.youtube.com/c/DrishtiIASEnglish,Drishti IAS English,N/A,2710000,213400522,00:31:53,"1,913.00",12/4/2019,1100000,English,No,Yes,0,25204,9/28/2022,1080,5500,56,Yes,21,Sanjay Lakshmanan
https://youtu.be/OiY80W2hC3E,"989,105",Soil Song | Save Soil | Conscious Planet,https://www.youtube.com/c/soundsofisha,Sounds of Isha,N/A,1140000,315250966,00:02:26,146.00,3/6/2022,32000,English,Yes,Yes,2,1110,9/25/2022,1080,279,53,No,0,Harshit Prajapat
https://youtu.be/ON-vFJbq1Vc,"1,563,544",Decoding ZARA's Billion Dollar Business STRATEGY : Fashion Business Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:14:40,880.00,27/08/2021,57452,English,Yes,Yes,3,2400,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/OSK4fPC966s,"15,269,621","THE 100,000 CALORIE CHALLENGE!",(7) ErikTheElectric - YouTube,Erik,Male,1190000,362498852,00:58:30,"3,510.00",6/5/2018,441000,English,Yes,Yes,0,39349,9/23/2022,1080,1000,11,No,0,Aakash Dodia
https://youtu.be/OUPoYA6H1VQ,"6,477,279",Revealing 10 Secrets About My Illusions,https://www.youtube.com/c/ZachKingVine,Zach King,Male,14500000,2086860572,00:07:11,431.00,6/15/2022,212000,English,Yes,No,1,2356,9/25/2022,2160,399,9,No,1,Harshit Prajapat
https://youtu.be/oX6I6vs1EFs,"26,980,683",Morning Yoga Workout Better Than The Gym Strength & Stretch,https://www.youtube.com/c/bohobeautiful,Juliana Spicoluk,Female,2550000,369297269,00:17:11,"1,031.00",8/19/2015,276000,English,Yes,Yes,0,5669,9/14/2022,1080,469,42,No,0,Sanjay Lakshmanan
https://youtu.be/oxmFyiPFB2k,"3,481,811","120,000 CALORIE CHALLENGE IN 48HRS!!",https://www.youtube.com/user/natefiggs,Nathan Figueroa ,Male,481000,113902239,00:33:26,"2,006.00",6/27/2018,56000,English,Yes,Yes,0,5837,9/23/2022,1080,828,5,No,3,Aakash Dodia
https://youtu.be/PCuyCJocJWg,"11,127,534",Why This Stuff Costs $2700 Trillion Per Gram - Antimatter at CERN,https://www.youtube.com/c/physicsgirl,Dianna Cowern,Female,2530000,201958516,00:11:19,679.00,11/14/2019,218000,English,No,Yes,0,19409,3/18/2022,1080,195,12,No,0,Sanjay Lakshmanan
https://youtu.be/PdskV1e4Yic,"3,828,885",Videos That Will Make You Smile - Restoring Faith in Humanity #12,https://www.youtube.com/channel/UCyeMfA-BNFtxd9gTGb9m9ug,Kindness For you,N/A,17300,12710198,00:10:34,634.00,11/18/2021,28000,English,No,No,0,1096,7/26/2022,1080,76,3,No,0,Harshit Prajapat
https://youtu.be/PFtBdafs_PM,"621,550",What to take on a high altitude trek Indiahikes,https://www.youtube.com/user/Indiahikes,Swathi,Female,99400,9649700,00:13:24,804.00,8/4/2016,9500,English,No,Yes,3,458,7/28/2022,1080,639,64,No,0,Sanjay Lakshmanan
https://youtu.be/PnnfhuHr6Lg,"14,424,750",How to Track Stolen Phone? IMEI Tracking? Find IMEI of Stolen Phone? What to do?,(3) Technical Guruji - YouTube,Technical Guruji ,Male,22400000,3105053908,00:07:34,454.00,2/14/2017,342000,Hindi,No,Yes,0,25302,9/23/2022,1080,4600,16,No,0,Aakash Dodia
https://youtu.be/pTn6Ewhb27k,"17,523,385",Why No One Has Measured The Speed Of Light,https://www.youtube.com/c/veritasium,Veritasium,N/A,12800000,1836286042,00:19:04,"1,144.00",10/31/2020,529000,English,Yes,Yes,0,104969,9/25/2022,2160,337,12,No,0,Harshit Prajapat
https://youtu.be/Pv65sev1388,"7,307,333",Kaur Stars With Unbeaten 143 | Highlights - England v India | 2nd Women's Royal London ODI 2022,https://www.youtube.com/cricket,England & Wales Cricket Board,Male,1000000,"2,594,029,885",00:14:02,842.00,9/22/2022,90000,English,No,Yes,1,"4,796",9/23/2022,1080,800,200,No,1,Adarsh
https://youtu.be/p-y918t0PjE,"581,893",How to “BURN BELLY FAT” in 10 Steps! (100% Works) | Tamil,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:11:55,715.00,8/14/2022,37000,Tamil,No,Yes,0,2600,9/20/2022,1080,123,0,No,1,Thinesh
https://youtu.be/Q2hxlxWYTN0,"10,275,218",4 Times I've Been CHEATED By Food Challenge Restaurants!!,(18) Randy Santel - YouTube,Randy Santel,Male,1480000,"452,992,965 ",00:13:33,813.00,5/9/2020,211000,English,Yes,Yes,11,12202,9/23/2022,1080,1300,40,Yes,1,Aakash Dodia
https://youtu.be/Q3xepG7dZMk,"71,782",What To Do After College??,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:11:20,680.00,9/11/2022,5000,Tamil,No,Yes,0,476,9/20/2022,2160,452,14,No,2,Thinesh
https://youtu.be/q9qaEH9IM4g,"129,828",Episode 4 Recap | Marvel Studios' She-Hulk: Attorney at Law | Disney+,https://www.youtube.com/c/marvel,Marvel Entertainment,NA,1960000,5183991691,00:00:43,43.00,9/14/2022,5200,English,Yes,Yes,0,504,9/18/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/QAa2O_8wBUQ,"11,021,922",What is Dark Matter and Dark Energy?,https://www.youtube.com/c/inanutshell,Kurzgesagt – In a Nutshell,N/A,19300000,2092567915,00:06:20,380.00,8/6/2015,248000,English,Yes,Yes,0,11843,9/23/2022,1080,163,8,No,0,Harshit Prajapat
https://youtu.be/QBCLsnxNd4Y,"10,504,360",MALO - March of Progress,https://www.youtube.com/user/ThePrimeThanatos,The Prime Thanatos,Company,460000,126971627,00:07:07,427.00,18/11/2017,11500,English,No,Yes,0,2900,9/20/2022,720,639,10,No,1,Shashank
https://youtu.be/Qfb27jOJ2BE,"191,948",The Dark Side of Fitness Influencers: Why They're Ruining Your Life,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:10:39,639.00,8/28/2022,16000,Tamil,No,Yes,0,736,9/20/2022,1080,123,0,No,1,Thinesh
https://youtu.be/qInkR8P7q3M,"1,586,945",Inside SpaceX's Mission to Send Humans into Deep Space | Foreign Correspondent,https://www.youtube.com/c/ABCNewsIndepth,ABC News In-depth,N/A,1120000,475535985,00:31:55,"1,915.00",9/30/2021,14000,English,Yes,Yes,0,1525,9/25/2022,1080,2116,39,Yes,0,Harshit Prajapat
https://youtu.be/QJfNpK7IM4A,"462,252",Touring an Incredible 72 Acre Colorado Mountaintop Estate!,https://www.youtube.com/c/EnesPlus/featured,Enes Plus,Male,549000,61932995,00:26:29,"1,589.00",9/11/2022,10000,English,Yes,Yes,1,480,9/24/2022,2160,74,8,No,0,Jaimo
https://youtu.be/qjQiPyDweG8,"24,506,563",Ishq Hai OST | Without Dialogues | Rahat Fateh Ali Khan | Danish Taimoor | Minal Khan | ARY Digital,https://www.youtube.com/c/ARYDigitalasia,ARY Digital HD,N/A,34400000,27479278750,00:05:05,305.00,9/14/2021,167000,Hindi,No,No,3,2631,9/25/2022,1080,75876,313,No,341,Harshit Prajapat
https://youtu.be/QlUS5mUSHjo,"2,954,751",What is Stock Market & How Does It Work? Introduction & Basics of Share Market Malayalam Ep 1,https://www.youtube.com/c/ShariqueSamsudheen,Sharique Samsudheen,Male,1100000,80845823,00:35:11,"2,111.00",3/23/2020,121000,Malayalam,No,Yes,0,12888,9/28/2021,1080,446,20,No,5,Sanjay Lakshmanan
https://youtu.be/QMXpfRw0KJE,"113,310",My Problem with Custom Exhausts | Bike Ride to Ladakh | 2022 | EP03 | 4K,https://www.youtube.com/c/AnuragSalgaonkar/featured,Anurag Salgaonkar,Male,179000,19864860,00:19:42,"1,182.00",9/4/2022,9200,English,No,Yes,0,740,9/13/2022,1080,105,6,No,1,Jaimo
https://youtu.be/Q-pX21LtnJI,"229,844",Gagan Pratap Maths,https://www.youtube.com/c/GaganPratapMaths,Gagan Pratap,Male,87029736 ,87605371,01:14:37,"4,477.00",9/22/2022,4678,Hindi,No,Yes,0,1500,9/25/2022,1080,1200,25,No,0,Sanjay Lakshmanan
https://youtu.be/QQm0wJgeG4s,"29,506",Crafting Narratives from the Past - William Dalrymple Manu S Pillai Vikram Sampath Parvati Sharma,https://www.youtube.com/c/DCBooksChannel,DC Books,N/A,216000,36067507,01:03:26,"3,806.00",12/2/2020,477,English,Yes,Yes,0,108,4/18/2022,1080,1500,45,No,7,Sanjay Lakshmanan
https://youtu.be/QuyiwPdpX1E,"7,593,345",Jayasurya's Sis-in-Law Wedding Highlights,https://www.youtube.com/c/lumiereindia,lumiere Wedding Company,N/A,118000,40778687,00:09:10,550.00,8/10/2016,35000,Malayalam,Yes,Yes,3,734,9/28/2021,1080,162,2,No,0,Sanjay Lakshmanan
https://youtu.be/QWVKVcuEpBc,"53,174,128",Driving Our Car Underwater | ???? ?? ???? ??? ??? ?? ?????? | Khel Khatam,(8) Crazy XYZ - YouTube,Crazy XYZ,Male,23000000,6113578883,00:08:26,506.00,8/19/2020,1100000,Hindi,No,Yes,0,29234,9/23/2022,1080,1100,5,No,1,Aakash Dodia
https://youtu.be/R1Ia8jA84ms,"751,887",Sir Ravindra Jadeja | A Masterclass In Fielding (Compilation),https://www.youtube.com/c/EdwardsCricket,NOT GIVEN,Male,1900000,"3,178,945",00:02:32,152.00,9/10/2022,7100,English,No,Yes,3,183,9/23/2022,360,88,12,No,2,Adarsh
https://youtu.be/r7x_Xa0b5nk,"642,682",How RAPIDO is secretly STEALING OLA and UBER's profits to break the duopoly? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:50,830.00,13/09/2022,20311,English,Yes,Yes,5,847,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/rC971Xor3sk,"10,790,740",10 Tattoo DON'Ts!! How To Avoid STUPID Tattoos,https://www.youtube.com/c/AlphaMconsulting,alpha m.,Male,6580000,"1,178,027,300 ",00:04:59,299.00,3/9/2016,144000,English,Yes,Yes,0,14686,9/23/2022,1080,1800,24,No,9,Aakash Dodia
https://youtu.be/RjDO6IQrNww,"2,003,296",Beach Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal,Gopi and Sudhakar,Male,3880000,562910909,00:11:23,683.00,9/6/2022,122000,Tamil,Yes,Yes,0,2254,9/20/2022,1080,260,15,No,4,Thinesh
https://youtu.be/RJRYLrkvOyA,"1,299,906",How ADANI's Genius CASH FLOW STRATEGY fuelled the SUPERFAST expansion of ADANI Group? : Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:14,794.00,23/07/2022,41713,English,Yes,Yes,5,2900,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/rN0HrbDDmZ8,"1,157,701",What Steve Jobs learnt from Nike's marketing campaign that beat it's rival Adidas,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:12:19,739.00,24/10/2020,50749,English,Yes,Yes,3,2000,9/17/2022,1080,171,9,No,7,Shashank
https://youtu.be/RqckrQW54kE,"21,206,268",PM Modi's speech at launch of PM Kisan Samman Nidhi Yojana in Gorakhpur UP PMO,https://www.youtube.com/c/pmoindia,Narendra Modi,Male,1810000,245962982,00:56:34,"3,394.00",2/24/2019,49000,Hindi,Yes,Yes,0,0,N/A,1080,3800,14,Yes,0,Sanjay Lakshmanan
https://youtu.be/rtLbdwAVZZM,"20,200",T20 World Cup 2022 Team India ??? Sanju Samson ?? ???? ???? ???? ?? ?? Video Viral ?? ??? | Pant,https://www.youtube.com/c/LallantopSports,Saurabh Diwedi,Male,55700,"15,104,435",00:03:15,195.00,9/17/2022,284,Hindi,No,Yes,1,57,8/26/2022,1080,500,15,No,4,Adarsh
https://youtu.be/RV170sqhm4Q,"3,351,343",An Epic Journey to a Black Hole to Give You Goosebumps - 3D Animation,https://www.youtube.com/c/BRIGHTSIDEOFFICIAL,BRIGHT SIDE,N/A,44000000,10161208798,00:08:26,506.00,11/30/2020,,English,Yes,Yes,1,4238,9/25/2022,1080,4708,48,No,19,Harshit Prajapat
https://youtu.be/RxE1s0GiGi0,"1,073,713",Who Would Even Do This?,https://www.youtube.com/c/MattsOffRoadRecovery,Matt's Off Road Recovery,Male,1270000,447103787,00:17:27,"1,047.00",9/14/2022,42000,English,No,Yes,0,1600,9/20/2022,1080,501,15,No,1,Jaimo
https://youtu.be/sBBMRBVvVis,"1,641,054","Can India's ONDC KILL Amazon, Flipkart & Zomato? : ONDC Business Case Study",https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,16:00:00,"57,600.00",24/05/2022,54465,English,Yes,Yes,1,2400,9/22/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/SBVoME8hZ-I,"1,140,685",How Amazon Is Giving Rivian An Edge In The EV Industry,https://www.youtube.com/c/CNBC,CNBC,N/A,2810000,143122,00:13:24,804.00,8/28/2022,13000,English,Yes,Yes,1,1200,1/9/2022,1080,259,57,No,2,Sanjay Lakshmanan
https://youtu.be/SD4Z8dlZPd8,"925,319,379",Badshah – Genda Phool | Jacqueline Fernandez | Payal Dev | Hit Anthem of the Year 2021,(8) Sony Music India - YouTube,Sony Music India,Male,53200000,25516868039,00:02:53,173.00,3/26/2020,6400000,Hindi,No,Yes,0,230034,9/23/2022,1080,3200,5000,Yes,14,Aakash Dodia
https://youtu.be/SDH0EMmN_f8,"1,536,609",Dad & Son - Marriage Proposal | Jump Cuts | Hari & Naresh,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,00:09:59,599.00,8/4/2021,130000,Tamil,No,Yes,0,3658,8/20/2022,2160,113,17,No,0,Thinesh
https://youtu.be/SGpTBKbGcQ8,"1,291,717",How PAKISTAN committed SUICIDE with its ECONOMY ? : Pakistani Economic Crisis case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:18:03,"1,083.00",19/04/2022,47834,English,Yes,Yes,8,5100,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/sIl8vsWrD8o,"71,958,363",When I met a Delhi Girl | Zakir Khan | Stand Up Comedy | AIB Diwas,(2) Zakir Khan - YouTube,Zakir Khan,Male,7180000,619626795,00:11:41,701.00,5/6/2016,1900000,Hindi,No,Yes,0,23991,9/23/2022,1080,119,2,No,2,Aakash Dodia
https://youtu.be/sJS_AJEMBoE,"1,324,690",How to Read Effectively for UPSC? IAS Exam Study Techniques by Manuj Jindal AIR 53 to improve skills,https://www.youtube.com/c/ManujJindalIAS,Manuj Jindal,Male,392000,20993219,00:22:38,"1,358.00",12/6/2021,51000,English,No,Yes,0,1345,9/28/2021,1080,192,25,Yes,0,Sanjay Lakshmanan
https://youtu.be/sLZnAZynTmw,"10,268,006",Funny Moments From The Lok Sabha Oath Taking Ceremony,https://www.youtube.com/c/BrutIndia,Brut India,N/A,1460000,612840321,00:03:02,182.00,6/20/2019,360000,English,No,Yes,0,1100,5/28/2022,1080,1800,11,No,0,Sanjay Lakshmanan
https://youtu.be/sOTMK40gQNI,"685,763",Vendhu Thanindhathu Kaadu Review -Silambarasan TR | GVM | A.R.Rahman | VTK Review,https://www.youtube.com/c/EmptyHandAjithsri,Empty Hand,Male,1330000,198625300,00:08:38,518.00,9/15/2022,30000,Tamil,No,No,0,2300,9/20/2022,1080,244,10,No,1,Jaimo
https://youtu.be/SPP6UHjn-IM,"2,497,931",Rait Zara Si - Arijit Singh | Slowed Reverb | Midnight Chill,https://www.youtube.com/c/MidnightChill,Midnight Chill,N/A,71900,14169296,00:05:49,349.00,8/24/2022,34000,Hindi,No,No,3,369,9/25/2022,720,111,6,No,3,Harshit Prajapat
https://youtu.be/sqisjJRx5mo,"19,777","Venice, Italy ???? | Summer Walking Tour 2022 - 4K/60fps HDR",https://www.youtube.com/c/Touristers,Tourister,Female,172000,36422500,01:39:55,"5,995.00",9/14/2022,210,English,No,Yes,0,18,9/20/2022,2160,383,10,No,2,Jaimo
https://youtu.be/SwBCEcVQcWY,40,Excel Password Encryption to Open and Modify in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:02:43,163.00,4/8/2022,1,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/SzuZnh91U8E,"46,778,274",Pawn Stars: 5 SUPER RARE ILLEGAL ITEMS | History,(16) Pawn Stars - YouTube,Pawn Stars,Male,2700000,2398809253,00:20:53,"1,253.00",2/27/2021,398000,English,Yes,Yes,0,11618,9/23/2022,1080,1300,44,Yes,1,Aakash Dodia
https://youtu.be/t_F4W3ucUG4,"24,807",Drag Race ft. @Faisal Khan x @RiderGirl Vishakha | Mobil Super 4W Campaign,https://www.youtube.com/c/RiderGirlVishakha/featured,RiderGirl Vishakha,Female,1003000,81943110,00:05:00,300.00,9/3/2022,1400,English,No,Yes,1,63,9/13/2022,1080,623,54,No,0,Jaimo
https://youtu.be/t0TCjk79MvM,"18,431,248",PM Modi interacts with the beneficiaries of Pradhan Mantri Awas Yojana from across India via VC,https://www.youtube.com/user/pibindia,Pib India,N/A,1610000,222849226,00:29:26,"1,766.00",5/6/2018,50000,Hindi,Yes,No,0,3435,9/28/2020,1080,6700,55,Yes,0,Sanjay Lakshmanan
https://youtu.be/TckGcxwknYU,"26,964,796",APJ Abdul Kalam interacts with Children -Asianet News Edufest: Part 3,https://www.youtube.com/c/asianetnews,A P J Abdul Kalam,Male,7110000,4325711836,00:15:28,928.00,2/7/2012,600000,English,No,Yes,0,102,9/28/2017,1080,180000,210,No,6,Sanjay Lakshmanan
https://youtu.be/tCqTU6d4qls,"130,252,161",FRUIT SALAD | Colourful Healthy Fruits mixed salad recipe | Fruits Cutting and Eating in Village,(13) Village Cooking Channel - YouTube,Village Cooking Channel,Male,18000000,4628168914,00:11:13,673.00,3/13/2020,1000000,Hindi,No,Yes,0,22854,9/23/2022,1080,213,40,No,0,Aakash Dodia
